filename,prediction_age,model_confidence,duration_s,inference_time_s,ground_truth_age
adult_0073_age20_f.wav,46.47860750398793,0.4,5.0,0.028061628341674805,20.0
adult_0074_age20_m.wav,42.79897931695514,0.4,2.884,0.02413320541381836,20.0
adult_0075_age19_f.wav,46.25989927396422,0.4,3.99,0.025693178176879883,19.0
adult_0076_age24_m.wav,45.431284628229676,0.4,3.0,0.025486230850219727,24.0
adult_0077_age21_f.wav,46.18082636302437,0.4,3.29,0.02574014663696289,21.0
adult_0078_age21_f.wav,52.21375483786288,0.4,5.0,0.02842855453491211,21.0
adult_0079_age28_m.wav,45.9172255044396,0.4,3.37,0.02585434913635254,28.0
adult_0080_age24_m.wav,43.265227756454635,0.4,3.38,0.026343107223510742,24.0
adult_0081_age21_f.wav,47.573696931055316,0.4,2.477,0.02421855926513672,21.0
adult_0082_age33_f.wav,48.35243379506889,0.4,3.339,0.02541375160217285,33.0
adult_0083_age22_m.wav,51.674193270662464,0.4,3.004,0.02631855010986328,22.0
adult_0084_age28_f.wav,47.45096389670701,0.4,5.0,0.02113175392150879,28.0
adult_0085_age20_f.wav,44.735140927909626,0.4,2.596,0.01959371566772461,20.0
adult_0086_age21_f.wav,49.81479712624364,0.4,2.825,0.01906609535217285,21.0
adult_0087_age28_f.wav,43.93342750798546,0.4,5.0,0.019248247146606445,28.0
adult_0088_age21_f.wav,53.622188462453835,0.4,4.76,0.02359938621520996,21.0
adult_0089_age24_m.wav,50.5273568655594,0.4,5.0,0.018909692764282227,24.0
adult_0090_age23_m.wav,42.2601005364321,0.4,5.0,0.01854681968688965,23.0
adult_0091_age21_f.wav,43.04195719989234,0.4,5.0,0.018301963806152344,21.0
adult_0092_age21_f.wav,40.78860220872804,0.4,3.3,0.01741790771484375,21.0
adult_0093_age22_f.wav,45.494046212694904,0.4,3.106,0.017242431640625,22.0
adult_0094_age21_f.wav,48.86276158029613,0.4,3.14,0.01724529266357422,21.0
adult_0095_age32_m.wav,45.06696448435786,0.4,5.0,0.0199587345123291,32.0
adult_0096_age37_m.wav,44.17921258597578,0.4,3.087,0.018555879592895508,37.0
adult_0097_age19_m.wav,46.86076033471434,0.4,3.357,0.01780080795288086,19.0
adult_0098_age24_m.wav,50.373417533324925,0.4,2.88,0.01918792724609375,24.0
adult_0099_age37_m.wav,45.92020363663157,0.4,2.784,0.020403385162353516,37.0
child_0000_age9_m.wav,45.54288544317242,0.4,5.0,0.01957869529724121,
child_0001_age6_f.wav,51.2812133892751,0.4,3.19,0.018894195556640625,
child_0002_age6_m.wav,47.039843623742634,0.4,3.285,0.018191814422607422,
child_0003_age6_m.wav,47.22490853777449,0.4,3.13,0.020012617111206055,
child_0004_age7_m.wav,45.75501883087984,0.4,3.96,0.01875019073486328,
child_0005_age11_f.wav,45.1215459571316,0.4,2.51,0.021734952926635742,11.0
child_0006_age6_m.wav,47.74255767319921,0.4,2.45,0.018112659454345703,
child_0007_age9_f.wav,52.217390085136174,0.4,2.73,0.018421173095703125,
child_0008_age7_m.wav,53.430693668877055,0.4,3.86,0.02048635482788086,
child_0009_age7_m.wav,49.98975217294236,0.4,3.47,0.019048452377319336,
child_0010_age6_f.wav,51.924517905875184,0.4,3.51,0.022301912307739258,
child_0011_age12_f.wav,51.37247081632642,0.4,3.36,0.026077747344970703,12.0
child_0012_age15_f.wav,50.4758134507124,0.4,3.92,0.02805042266845703,15.0
child_0013_age15_f.wav,46.590092993958635,0.4,4.86,0.025913238525390625,15.0
child_0014_age9_f.wav,50.727304687809855,0.4,3.03,0.025721073150634766,
child_0015_age7_m.wav,47.73581155659689,0.4,4.49,0.023327112197875977,
child_0016_age6_m.wav,49.48716457161625,0.4,5.0,0.019658565521240234,
child_0017_age7_f.wav,51.474538174027685,0.4,3.51,0.01818084716796875,
child_0018_age12_m.wav,47.18048815327337,0.4,3.53,0.02065896987915039,12.0
child_0019_age7_m.wav,41.31690942736102,0.4,3.134,0.017492055892944336,
child_0020_age9_m.wav,45.8437324098879,0.4,4.57,0.019459247589111328,
child_0021_age12_m.wav,47.609605017217866,0.4,3.37,0.01847672462463379,12.0
child_0022_age11_f.wav,51.89275914636061,0.4,2.072,0.02165532112121582,11.0
child_0023_age11_m.wav,42.94190996266878,0.4,4.36,0.01971721649169922,11.0
child_0024_age10_f.wav,45.25330537731575,0.4,3.991,0.02060246467590332,10.0
child_0025_age6_m.wav,50.85829629108898,0.4,3.01,0.01933121681213379,
child_0026_age7_m.wav,49.57971253897426,0.4,4.89,0.019618988037109375,
child_0027_age12_f.wav,46.90830716011851,0.4,2.55,0.020366430282592773,12.0
child_0028_age8_m.wav,42.57553277762576,0.4,4.329,0.02411365509033203,
child_0029_age8_m.wav,42.46580257548344,0.4,5.0,0.026735782623291016,
child_0030_age6_m.wav,42.964106123296425,0.4,2.35,0.024234771728515625,
child_0031_age7_f.wav,47.23155486368913,0.4,5.0,0.02652883529663086,
child_0032_age9_m.wav,42.463833134630406,0.4,3.11,0.027151823043823242,
child_0033_age6_f.wav,47.50313352649844,0.4,3.45,0.02589559555053711,
child_0034_age15_f.wav,42.91094648021964,0.4,2.96,0.026295185089111328,15.0
child_0035_age12_m.wav,47.02659275136698,0.4,4.5,0.027994394302368164,12.0
child_0036_age12_f.wav,53.653732829740235,0.4,2.58,0.030414104461669922,12.0
child_0037_age9_f.wav,50.581131524146116,0.4,2.47,0.02357029914855957,
child_0038_age6_m.wav,40.48030182481881,0.4,2.306,0.037606000900268555,
child_0039_age15_f.wav,49.158079220920825,0.4,3.8,0.019212007522583008,15.0
child_0040_age7_f.wav,52.94522317102665,0.4,2.58,0.01896977424621582,
child_0041_age9_m.wav,41.506441948598265,0.4,2.607,0.022133827209472656,
child_0042_age6_m.wav,45.62021335971184,0.4,4.17,0.02077198028564453,
child_0043_age15_f.wav,43.48712442824649,0.4,4.59,0.01992487907409668,15.0
child_0044_age13_f.wav,49.80205137853298,0.4,5.0,0.01999497413635254,13.0
child_0045_age11_f.wav,47.72194117425927,0.4,4.06,0.02298426628112793,11.0
child_0046_age12_m.wav,43.490389617732546,0.4,2.39,0.017371654510498047,12.0
child_0047_age11_m.wav,43.523740319127064,0.4,2.937,0.018402099609375,11.0
child_0048_age15_m.wav,45.673368970096455,0.4,4.07,0.019160032272338867,15.0
child_0049_age10_f.wav,47.21729609975156,0.4,2.397,0.0186154842376709,10.0
so762_0000_SPEAKER0001_unknown.wav,51.53259875813123,0.4,2.58,0.01869964599609375,
so762_0001_SPEAKER0001_unknown.wav,49.85497155261184,0.4,3.43,0.01812911033630371,
so762_0002_SPEAKER0003_unknown.wav,51.427987948212795,0.4,3.36,0.018993854522705078,
so762_0003_SPEAKER0003_unknown.wav,52.52142714352006,0.4,2.943,0.01799464225769043,
so762_0004_SPEAKER0005_unknown.wav,49.17008828183934,0.4,4.343,0.020058393478393555,
so762_0005_SPEAKER0005_unknown.wav,50.04123064173918,0.4,3.047,0.01867818832397461,
so762_0006_SPEAKER0006_unknown.wav,45.8093225951462,0.4,3.31,0.019521474838256836,
so762_0007_SPEAKER0006_unknown.wav,48.662617039621026,0.4,3.26,0.018993616104125977,
so762_0008_SPEAKER0024_unknown.wav,45.52517914256509,0.4,2.211,0.019874095916748047,
so762_0009_SPEAKER0024_unknown.wav,47.19261461530829,0.4,3.48,0.019349336624145508,
so762_0010_SPEAKER0026_unknown.wav,46.727972810220926,0.4,2.382,0.017333507537841797,
so762_0011_SPEAKER0026_unknown.wav,46.964352182729414,0.4,3.181,0.017520666122436523,
so762_0012_SPEAKER0036_unknown.wav,40.78860220872804,0.4,3.3,0.019070148468017578,
so762_0013_SPEAKER0036_unknown.wav,44.09624713770164,0.4,4.22,0.019229412078857422,
so762_0014_SPEAKER0044_unknown.wav,48.87683838829664,0.4,2.845,0.01936793327331543,
so762_0015_SPEAKER0044_unknown.wav,47.438382053593585,0.4,4.387,0.027291059494018555,
so762_0016_SPEAKER0048_unknown.wav,45.13309069250882,0.4,2.178,0.026894807815551758,
so762_0017_SPEAKER0048_unknown.wav,40.48030182481881,0.4,2.306,0.03562188148498535,
so762_0018_SPEAKER0049_unknown.wav,55.18335948877286,0.4,4.656,0.033052921295166016,
so762_0019_SPEAKER0049_unknown.wav,50.14622962590862,0.4,4.71,0.04083871841430664,
so762_0020_SPEAKER0053_unknown.wav,52.89176958055681,0.4,3.66,0.027202129364013672,
so762_0021_SPEAKER0053_unknown.wav,48.73499897176677,0.4,3.84,0.028923988342285156,
so762_0022_SPEAKER0054_unknown.wav,53.0676332908109,0.4,2.819,0.024462223052978516,
so762_0023_SPEAKER0054_unknown.wav,53.69486248346621,0.4,3.226,0.032872676849365234,
so762_0024_SPEAKER0056_unknown.wav,46.12708408050877,0.4,4.399,0.026256799697875977,
so762_0025_SPEAKER0056_unknown.wav,46.35622764476132,0.4,4.501,0.029170751571655273,
so762_0026_SPEAKER0070_unknown.wav,53.41663343785035,0.4,4.12,0.025486230850219727,
so762_0027_SPEAKER0070_unknown.wav,50.91988964813149,0.4,3.19,0.02499532699584961,
so762_0028_SPEAKER0075_unknown.wav,49.297612499813276,0.4,2.5,0.023862838745117188,
so762_0029_SPEAKER0075_unknown.wav,46.24077846586686,0.4,3.14,0.029030561447143555,
so762_0030_SPEAKER0092_unknown.wav,46.66362571642061,0.4,2.975,0.026237964630126953,
so762_0031_SPEAKER0092_unknown.wav,51.246116358467035,0.4,3.2,0.03371739387512207,
so762_0032_SPEAKER0093_unknown.wav,51.46266484333477,0.4,2.78,0.03251075744628906,
so762_0033_SPEAKER0093_unknown.wav,49.57016467136548,0.4,3.478,0.040560245513916016,
so762_0034_SPEAKER0094_unknown.wav,51.840424336041494,0.4,3.58,0.026361942291259766,
so762_0035_SPEAKER0094_unknown.wav,54.253790945420384,0.4,3.25,0.01841568946838379,
so762_0036_SPEAKER0096_unknown.wav,49.47726933487067,0.4,3.37,0.01907801628112793,
so762_0037_SPEAKER0096_unknown.wav,46.46614152743,0.4,4.957,0.020604848861694336,
so762_0038_SPEAKER0103_unknown.wav,47.039843623742634,0.4,3.285,0.022089481353759766,
so762_0039_SPEAKER0103_unknown.wav,49.59205110914675,0.4,2.868,0.01836252212524414,
so762_0040_SPEAKER0104_unknown.wav,45.35403056902811,0.4,3.28,0.02200937271118164,
so762_0041_SPEAKER0104_unknown.wav,48.51340600778264,0.4,3.247,0.019937753677368164,
so762_0042_SPEAKER0111_unknown.wav,42.00340467139968,0.4,3.1,0.020735740661621094,
so762_0043_SPEAKER0111_unknown.wav,44.684085531740095,0.4,3.31,0.018330097198486328,
so762_0044_SPEAKER0112_unknown.wav,50.57526930980237,0.4,2.293,0.017307043075561523,
so762_0045_SPEAKER0112_unknown.wav,49.454278129655016,0.4,3.597,0.01741790771484375,
so762_0046_SPEAKER0113_unknown.wav,45.445280710582566,0.4,2.92,0.0176241397857666,
so762_0047_SPEAKER0113_unknown.wav,38.87099989393814,0.4,3.831,0.018791675567626953,
so762_0048_SPEAKER0114_unknown.wav,41.659030838448196,0.4,3.51,0.017856359481811523,
so762_0049_SPEAKER0114_unknown.wav,47.034048320110934,0.4,2.51,0.01951456069946289,
so762_0050_SPEAKER0120_unknown.wav,51.777424138202484,0.4,4.512,0.020028114318847656,
so762_0051_SPEAKER0120_unknown.wav,45.6155461971975,0.4,4.535,0.018622398376464844,
so762_0052_SPEAKER0122_unknown.wav,47.011080470538346,0.4,2.57,0.017895936965942383,
so762_0053_SPEAKER0122_unknown.wav,44.20110692121031,0.4,3.202,0.018147945404052734,
so762_0054_SPEAKER0131_unknown.wav,43.158979411298226,0.4,3.849,0.01793980598449707,
so762_0055_SPEAKER0131_unknown.wav,41.97952596447662,0.4,3.952,0.018736839294433594,
so762_0056_SPEAKER0133_unknown.wav,52.584570327873195,0.4,3.064,0.018637895584106445,
so762_0057_SPEAKER0133_unknown.wav,52.953581347336375,0.4,2.674,0.017993927001953125,
so762_0058_SPEAKER0135_unknown.wav,47.556498408087215,0.4,2.973,0.019537925720214844,
so762_0059_SPEAKER0135_unknown.wav,47.7798523311727,0.4,4.78,0.018674373626708984,
so762_0060_SPEAKER0145_unknown.wav,50.2977987712499,0.4,4.71,0.018534183502197266,
so762_0061_SPEAKER0145_unknown.wav,50.08721144824583,0.4,3.73,0.017681121826171875,
so762_0062_SPEAKER0149_unknown.wav,44.80974254023012,0.4,3.298,0.017663955688476562,
so762_0063_SPEAKER0149_unknown.wav,48.273146211691646,0.4,2.99,0.019109487533569336,
so762_0064_SPEAKER0157_unknown.wav,50.896507538976884,0.4,3.82,0.01918649673461914,
so762_0065_SPEAKER0157_unknown.wav,53.11179491940977,0.4,5.0,0.020187854766845703,
so762_0066_SPEAKER0306_unknown.wav,49.95352792947037,0.4,3.98,0.018392086029052734,
so762_0067_SPEAKER0306_unknown.wav,47.41358195229701,0.4,3.41,0.018521785736083984,
so762_0068_SPEAKER0457_unknown.wav,46.25374184955583,0.4,5.0,0.01894378662109375,
so762_0069_SPEAKER0457_unknown.wav,46.61276118721409,0.4,3.139,0.017499923706054688,
so762_0070_SPEAKER0461_unknown.wav,43.07852497337422,0.4,5.0,0.01935720443725586,
so762_0071_SPEAKER0461_unknown.wav,47.18146185820474,0.4,3.515,0.02001786231994629,
so762_0072_SPEAKER0482_unknown.wav,46.67357871253535,0.4,3.484,0.01981663703918457,
so762_0073_SPEAKER0482_unknown.wav,43.031291869936496,0.4,4.37,0.01939845085144043,
so762_0074_SPEAKER0560_unknown.wav,44.676632947716705,0.4,4.127,0.019573211669921875,
so762_0075_SPEAKER0560_unknown.wav,42.3666822381894,0.4,3.68,0.018248796463012695,
so762_0076_SPEAKER0563_unknown.wav,44.67989646432446,0.4,3.765,0.0185091495513916,
so762_0077_SPEAKER0563_unknown.wav,49.20397910471571,0.4,4.43,0.018304824829101562,
so762_0078_SPEAKER0567_unknown.wav,45.82851753957801,0.4,3.31,0.01770186424255371,
so762_0079_SPEAKER0567_unknown.wav,46.05322831871931,0.4,4.23,0.018727779388427734,
so762_0080_SPEAKER0575_unknown.wav,53.23671826232674,0.4,4.55,0.01884007453918457,
so762_0081_SPEAKER0575_unknown.wav,53.86462372623029,0.4,3.91,0.018393993377685547,
so762_0082_SPEAKER0594_unknown.wav,45.23646474677429,0.4,4.591,0.019028186798095703,
so762_0083_SPEAKER0594_unknown.wav,45.28405049791266,0.4,3.594,0.018285036087036133,
so762_0084_SPEAKER0736_unknown.wav,44.23794617049193,0.4,4.55,0.022091150283813477,
so762_0085_SPEAKER0736_unknown.wav,48.07493515134863,0.4,5.0,0.01969289779663086,
so762_0086_SPEAKER0739_unknown.wav,42.352981652533124,0.4,4.654,0.018897294998168945,
so762_0087_SPEAKER0739_unknown.wav,42.20756785254759,0.4,5.0,0.019283533096313477,
so762_0088_SPEAKER0765_unknown.wav,49.20007467315246,0.4,5.0,0.021605730056762695,
so762_0089_SPEAKER0765_unknown.wav,50.31123640234454,0.4,5.0,0.02002859115600586,
so762_0090_SPEAKER0811_unknown.wav,48.567115366394745,0.4,3.609,0.019313812255859375,
so762_0091_SPEAKER0811_unknown.wav,49.509335466744986,0.4,3.146,0.018505573272705078,
so762_0092_SPEAKER0813_unknown.wav,51.841364032167554,0.4,3.295,0.021846771240234375,
so762_0093_SPEAKER0813_unknown.wav,46.41472780673222,0.4,4.295,0.02313089370727539,
so762_0094_SPEAKER0960_unknown.wav,41.39921315320567,0.4,3.422,0.01915574073791504,
so762_0095_SPEAKER0960_unknown.wav,41.915565267069816,0.4,5.0,0.01947474479675293,
so762_0096_SPEAKER0981_unknown.wav,45.34533418190936,0.4,3.95,0.01784491539001465,
so762_0097_SPEAKER0981_unknown.wav,43.1048102607659,0.4,3.82,0.018227577209472656,
so762_0098_SPEAKER1012_unknown.wav,47.04928705797159,0.4,3.22,0.018474817276000977,
so762_0099_SPEAKER1012_unknown.wav,50.91477534194695,0.4,5.0,0.0196077823638916,
