filename,prediction_age,model_confidence,duration_s,inference_time_s,ground_truth_age
common_voice_teens_013.wav,35.0,0.33726340532302856,1.844875,0.6129834651947021,13.0
common_voice_teens_014.wav,35.0,0.3351675271987915,2.788375,1.198523759841919,18.0
common_voice_thirties_000.wav,35.0,0.33670204877853394,1.782875,0.5628166198730469,38.0
common_voice_thirties_001.wav,35.0,0.3348843455314636,2.2760625,0.7519450187683105,35.0
common_voice_thirties_002.wav,8.0,0.3347586393356323,2.48725,0.9288630485534668,31.0
common_voice_thirties_003.wav,35.0,0.33532842993736267,2.877375,1.3577065467834473,30.0
common_voice_thirties_004.wav,35.0,0.33572807908058167,2.6289375,0.9434137344360352,32.0
common_voice_thirties_005.wav,35.0,0.3349525034427643,1.863,0.6439740657806396,31.0
common_voice_thirties_006.wav,35.0,0.33594638109207153,2.4710625,1.1268119812011719,35.0
common_voice_thirties_007.wav,35.0,0.3360331356525421,3.7973125,1.1203608512878418,33.0
common_voice_thirties_008.wav,35.0,0.3348730802536011,3.073625,1.1239807605743408,30.0
common_voice_thirties_009.wav,35.0,0.3354300856590271,2.635125,1.3455820083618164,34.0
common_voice_thirties_010.wav,35.0,0.3355129361152649,3.4004375,1.1270501613616943,34.0
common_voice_thirties_011.wav,35.0,0.3368246555328369,2.6465,1.2238624095916748,32.0
common_voice_thirties_012.wav,35.0,0.33574143052101135,1.650125,0.5471305847167969,35.0
common_voice_thirties_013.wav,35.0,0.3379770815372467,2.8066875,0.8620619773864746,31.0
common_voice_thirties_014.wav,35.0,0.3354903757572174,1.9314375,0.608022928237915,38.0
common_voice_thirties_015.wav,35.0,0.33531635999679565,2.385875,1.1593685150146484,38.0
common_voice_thirties_016.wav,8.0,0.3354191482067108,2.2804375,1.1117503643035889,38.0
common_voice_thirties_017.wav,8.0,0.3338586390018463,2.1805625,0.703355073928833,31.0
common_voice_thirties_018.wav,35.0,0.3352481424808502,3.2276875,1.4169442653656006,33.0
common_voice_thirties_019.wav,35.0,0.3356146216392517,3.3186875,0.9716627597808838,30.0
common_voice_thirties_020.wav,35.0,0.3359227180480957,2.896,0.8721511363983154,37.0
common_voice_thirties_021.wav,8.0,0.3338100016117096,1.7728125,0.8344810009002686,33.0
common_voice_thirties_022.wav,35.0,0.3355886936187744,2.2896875,1.1387004852294922,39.0
common_voice_thirties_023.wav,35.0,0.3359971344470978,1.5110625,0.6040823459625244,38.0
common_voice_thirties_024.wav,8.0,0.33515453338623047,2.8273125,0.9946050643920898,38.0
common_voice_twenties_000.wav,35.0,0.3348556458950043,2.96125,1.173255443572998,26.0
common_voice_twenties_001.wav,35.0,0.3374578356742859,2.0223125,0.6710793972015381,29.0
common_voice_twenties_002.wav,35.0,0.3347970247268677,2.7203125,0.8247952461242676,29.0
common_voice_twenties_003.wav,35.0,0.3362118601799011,2.16225,1.0454809665679932,29.0
common_voice_twenties_004.wav,8.0,0.33530473709106445,3.7534375,1.5369412899017334,26.0
common_voice_twenties_005.wav,35.0,0.3376823663711548,2.656,-0.0750741958618164,29.0
common_voice_twenties_006.wav,35.0,0.33553969860076904,2.6126875,1.1099536418914795,22.0
common_voice_twenties_007.wav,35.0,0.3367405831813812,3.2416875,0.9585063457489014,29.0
common_voice_twenties_008.wav,35.0,0.3369212746620178,3.9280625,1.4005999565124512,21.0
common_voice_twenties_009.wav,35.0,0.3352305591106415,1.842,0.9081053733825684,27.0
common_voice_twenties_010.wav,35.0,0.3352014720439911,2.884375,1.0837113857269287,27.0
common_voice_twenties_011.wav,35.0,0.3337642252445221,3.6353125,1.4177336692810059,27.0
common_voice_twenties_012.wav,35.0,0.3353463411331177,1.972375,0.69089674949646,28.0
common_voice_twenties_013.wav,35.0,0.33628949522972107,1.704625,0.5310304164886475,20.0
common_voice_twenties_014.wav,35.0,0.334952175617218,2.194875,0.6985890865325928,25.0
common_voice_twenties_015.wav,35.0,0.33507290482521057,2.52175,1.1054275035858154,25.0
common_voice_twenties_016.wav,35.0,0.3350764214992523,2.1578125,1.090714454650879,29.0
common_voice_twenties_017.wav,35.0,0.33540281653404236,2.1029375,0.7724030017852783,27.0
common_voice_twenties_018.wav,35.0,0.3348361849784851,2.00175,0.7456936836242676,21.0
common_voice_twenties_019.wav,8.0,0.335069864988327,3.60725,1.349604606628418,24.0
common_voice_twenties_020.wav,35.0,0.33762016892433167,2.023375,0.6660876274108887,25.0
common_voice_twenties_021.wav,35.0,0.33555907011032104,2.167375,0.6909658908843994,23.0
common_voice_twenties_022.wav,35.0,0.335614949464798,3.0385625,1.3542628288269043,29.0
common_voice_twenties_023.wav,35.0,0.3354633152484894,3.0858125,1.2687702178955078,28.0
common_voice_twenties_024.wav,35.0,0.3349122107028961,1.923875,0.5817487239837646,28.0
common_voice_twenties_025.wav,35.0,0.33618396520614624,3.8058125,1.4885532855987549,27.0
common_voice_twenties_026.wav,35.0,0.3379361033439636,1.853625,0.571711540222168,24.0
common_voice_twenties_027.wav,35.0,0.33588355779647827,2.33775,0.7484080791473389,24.0
common_voice_twenties_028.wav,35.0,0.3346621096134186,2.9324375,1.1451246738433838,21.0
common_voice_twenties_029.wav,35.0,0.33816981315612793,3.2914375,1.4920556545257568,26.0
